date,home_score,away_score,tournament,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,win_score_5last_enc_home,win_score_5last_enc_away,diff_goals_last_enc,avg_goals_last_five_home,avg_goals_last_five_away,win_rate_tournament_home,win_rate_tournament_away
2007-06-19,7,0,0,1,136.0,161.0,-5.0,193.0,10.0,0.0,0,5,0,6,1.4,0.8,0.4,0.2
2007-06-19,0,0,0,0,146.0,132.0,0.0,91.0,358.0,-15.0,1,5,0,-3,1.0,1.0,0.4,0.8
2007-06-20,0,0,0,0,92.0,356.0,-5.0,37.0,731.0,2.0,1,10,5,-3,1.6,0.8,0.6,0.4
2007-06-20,2,0,1,1,47.0,623.0,6.0,139.0,151.0,2.0,0,0,5,0,1.0,0.4,1.0,0.6
2007-06-20,3,0,1,0,87.0,377.0,5.0,135.0,167.0,5.0,0,9,6,0,1.0,1.0,0.8,0.0
2007-06-21,15,1,0,1,115.0,245.0,6.0,203.0,22.0,0.0,0,5,4,15,1.0,0.0,0.6,0.0
2007-06-21,2,1,0,0,143.0,143.0,-6.0,68.0,455.0,-1.0,0,0,0,0,2.2,0.8,0.8,0.4
2007-06-21,1,7,0,0,192.0,11.0,5.0,136.0,161.0,-5.0,1,0,0,0,0.2,2.2,0.2,0.6
2007-06-21,1,3,0,0,149.0,106.0,-7.0,94.0,341.0,4.0,1,0,5,-1,1.6,1.6,0.2,0.2
2007-06-21,2,1,0,0,16.0,978.0,-13.0,56.0,539.0,-38.0,0,10,5,0,2.6,2.4,1.0,0.8
2007-06-22,0,1,1,0,87.0,377.0,5.0,47.0,623.0,6.0,1,9,6,0,1.4,1.0,0.8,1.0
2007-06-22,0,3,1,1,114.0,249.0,3.0,84.0,388.0,5.0,1,5,10,-1,1.4,0.4,0.4,0.6
2007-06-23,3,1,0,0,31.0,832.0,5.0,44.0,689.0,14.0,0,11,4,0,2.0,1.4,0.8,0.4
2007-06-23,5,2,0,1,193.0,10.0,0.0,203.0,22.0,0.0,0,8,4,3,0.8,0.2,0.2,0.0
2007-06-24,0,1,0,0,143.0,143.0,-6.0,74.0,432.0,0.0,1,0,0,0,2.2,1.4,0.8,0.8
2007-06-24,1,2,1,1,84.0,388.0,5.0,47.0,623.0,6.0,1,6,9,0,1.0,0.8,0.6,1.0
2007-06-24,1,0,0,1,136.0,161.0,-5.0,115.0,245.0,6.0,0,0,5,2,3.4,4.0,0.8,0.6
2007-06-24,0,2,0,1,94.0,341.0,4.0,62.0,484.0,-1.0,1,7,8,1,2.0,1.2,0.2,1.0
2007-06-24,2,1,0,0,16.0,978.0,-13.0,26.0,866.0,6.0,0,10,5,2,2.2,1.0,1.0,0.6
2007-06-24,3,0,0,0,142.0,145.0,3.0,68.0,455.0,-1.0,0,0,0,0,2.0,0.6,0.6,0.2
2007-06-25,1,0,0,0,85.0,386.0,2.0,163.0,69.0,0.0,0,5,0,5,0.6,0.6,0.6,0.2
2007-06-26,0,3,3,1,30.0,836.0,7.0,64.0,480.0,-7.0,1,3,12,0,2.2,1.0,0.6,0.4
2007-06-26,2,2,3,0,70.0,452.0,0.0,92.0,356.0,-5.0,0,15,0,-2,2.6,1.4,0.2,0.0
2007-06-27,0,2,3,1,3.0,1484.0,1.0,26.0,866.0,6.0,1,8,7,-1,1.2,1.2,0.8,0.4
2007-06-27,2,3,3,1,44.0,689.0,14.0,53.0,585.0,10.0,1,9,6,0,1.4,1.2,0.4,0.0
2007-06-27,1,2,0,0,131.0,189.0,6.0,62.0,484.0,-1.0,1,0,9,-3,1.4,1.2,0.4,1.0
2007-06-27,2,2,0,1,94.0,341.0,4.0,100.0,323.0,-1.0,0,5,10,-1,1.6,1.2,0.2,0.2
2007-06-28,4,1,3,1,5.0,1373.0,2.0,16.0,978.0,-13.0,0,4,8,1,1.4,2.4,0.8,0.4
2007-06-28,0,2,0,0,149.0,106.0,-7.0,68.0,455.0,-1.0,1,0,0,0,1.8,0.4,0.2,0.0
2007-06-28,2,2,0,1,74.0,432.0,0.0,136.0,161.0,-5.0,0,0,0,0,1.2,3.2,0.8,0.8
2007-06-28,5,0,3,1,37.0,731.0,2.0,31.0,832.0,5.0,0,1,14,-2,0.4,2.4,0.4,0.6
2007-06-29,3,0,0,0,51.0,597.0,0.0,84.0,388.0,5.0,0,9,3,0,0.4,1.0,0.2,0.8
2007-06-30,0,1,3,1,92.0,356.0,-5.0,30.0,836.0,7.0,1,7,8,0,1.6,1.4,0.0,0.4
2007-06-30,0,3,0,0,131.0,189.0,6.0,48.0,618.0,6.0,1,0,0,0,1.2,1.4,0.4,0.2
2007-06-30,1,1,0,0,122.0,225.0,2.0,85.0,386.0,2.0,1,10,5,2,0.8,0.6,0.6,0.8
2007-06-30,2,0,3,0,70.0,452.0,0.0,64.0,480.0,-7.0,0,12,3,3,2.8,1.4,0.4,0.6
2007-06-30,5,3,0,0,142.0,145.0,3.0,100.0,323.0,-1.0,0,0,0,0,2.6,1.2,0.6,0.0
2007-07-01,3,0,3,1,3.0,1484.0,1.0,53.0,585.0,10.0,0,11,4,4,1.2,1.2,0.6,0.2
2007-07-01,2,1,3,1,26.0,866.0,6.0,44.0,689.0,14.0,0,15,0,2,1.2,1.4,0.6,0.4
2007-07-01,1,1,0,1,74.0,432.0,0.0,62.0,484.0,-1.0,1,2,13,-1,1.2,1.2,0.8,1.0
2007-07-01,1,0,0,1,94.0,341.0,4.0,136.0,161.0,-5.0,0,8,4,1,1.4,3.4,0.4,0.8
2007-07-02,4,2,3,1,5.0,1373.0,2.0,31.0,832.0,5.0,0,8,7,1,2.0,1.8,0.8,0.4
2007-07-02,8,1,0,0,47.0,623.0,6.0,68.0,455.0,-1.0,0,5,0,1,1.0,0.8,0.8,0.2
2007-07-02,0,2,0,1,84.0,388.0,5.0,58.0,534.0,0.0,1,9,6,-1,1.0,1.6,0.6,0.6
2007-07-02,2,0,0,0,122.0,225.0,2.0,85.0,386.0,2.0,0,14,1,0,1.0,0.8,0.4,0.8
2007-07-02,1,3,3,1,16.0,978.0,-13.0,37.0,731.0,2.0,1,7,5,2,2.2,1.2,0.2,0.4
2007-07-03,2,2,3,1,64.0,480.0,-7.0,92.0,356.0,-5.0,0,15,0,3,1.0,0.8,0.4,0.0
2007-07-03,0,0,3,0,70.0,452.0,0.0,30.0,836.0,7.0,1,8,7,-4,2.6,1.6,0.6,0.6
2007-07-04,1,0,3,1,3.0,1484.0,1.0,44.0,689.0,14.0,0,15,0,1,1.0,1.4,0.6,0.2
2007-07-04,0,0,3,1,26.0,866.0,6.0,53.0,585.0,10.0,0,4,11,0,1.4,0.8,0.6,0.2
2007-07-04,1,1,0,1,62.0,484.0,-1.0,136.0,161.0,-5.0,0,4,5,1,1.2,3.4,1.0,0.6
2007-07-05,1,0,3,1,5.0,1373.0,2.0,37.0,731.0,2.0,0,7,8,-1,2.6,1.8,0.8,0.6
2007-07-05,1,0,3,1,31.0,832.0,5.0,16.0,978.0,-13.0,0,8,7,-3,1.8,1.6,0.2,0.2
2007-07-05,2,1,0,0,51.0,597.0,0.0,58.0,534.0,0.0,0,8,6,0,0.8,2.0,0.4,0.6
2007-07-06,1,2,0,0,108.0,279.0,1.0,123.0,205.0,-8.0,1,6,9,-1,0.4,0.8,0.4,0.2
2007-07-07,1,6,3,1,53.0,585.0,10.0,3.0,1484.0,1.0,1,10,5,-3,0.8,1.0,0.2,0.6
2007-07-07,1,1,3,0,122.0,225.0,2.0,84.0,388.0,5.0,1,15,0,1,1.2,1.0,0.2,0.4
2007-07-07,1,4,3,0,70.0,452.0,0.0,30.0,836.0,7.0,1,5,10,0,1.6,1.0,0.6,0.6
2007-07-08,4,0,3,1,5.0,1373.0,2.0,64.0,480.0,-7.0,0,10,5,2,2.8,1.4,1.0,0.4
2007-07-08,1,1,3,1,48.0,618.0,6.0,74.0,432.0,0.0,0,0,0,0,1.6,1.0,0.25,0.3333333333333333
2007-07-08,6,0,3,1,26.0,866.0,6.0,37.0,731.0,2.0,0,14,1,-1,1.2,1.8,0.6,0.6
2007-07-08,2,0,3,0,142.0,145.0,3.0,94.0,341.0,4.0,0,0,0,0,3.4,1.4,0.0,0.2
2007-07-09,1,1,3,1,40.0,703.0,-4.0,85.0,386.0,2.0,0,5,0,0,1.6,0.6,0.6,0.0
2007-07-10,2,1,3,0,143.0,143.0,-6.0,100.0,323.0,-1.0,0,5,0,-2,1.6,1.6,0.2,0.6
2007-07-10,1,5,3,0,149.0,106.0,-7.0,76.0,422.0,3.0,1,4,8,-1,1.8,1.2,0.0,0.6
2007-07-10,2,2,3,1,30.0,836.0,7.0,3.0,1484.0,1.0,1,12,3,0,1.4,2.0,0.8,0.6
2007-07-11,2,1,3,1,47.0,623.0,6.0,58.0,534.0,0.0,0,0,0,0,2.6,2.2,0.6,0.6
2007-07-11,1,1,3,1,51.0,597.0,0.0,62.0,484.0,-1.0,0,7,8,-1,1.2,1.2,0.4,0.0
2007-07-11,0,3,3,1,26.0,866.0,6.0,5.0,1373.0,2.0,1,1,14,-1,2.2,3.4,0.8,1.0
2007-07-12,2,0,3,0,122.0,225.0,2.0,74.0,432.0,0.0,0,9,0,-2,1.2,1.0,0.2,0.25
2007-07-12,1,1,3,0,142.0,145.0,3.0,85.0,386.0,2.0,1,0,0,0,2.0,0.6,1.0,0.0
2007-07-13,3,1,3,1,84.0,388.0,5.0,48.0,618.0,6.0,0,5,0,-1,1.0,1.6,0.6,0.4
2007-07-13,2,1,0,0,171.0,48.0,19.0,183.0,23.0,7.0,0,12,3,2,0.8,3.4,0.4,0.2
2007-07-13,1,3,3,1,94.0,341.0,4.0,40.0,703.0,-4.0,1,10,5,1,1.2,1.8,0.0,0.6
2007-07-14,1,2,3,0,143.0,143.0,-6.0,62.0,484.0,-1.0,1,14,1,-2,1.8,1.4,0.4,0.0
2007-07-14,0,5,3,0,149.0,106.0,-7.0,58.0,534.0,0.0,1,5,0,-3,1.8,1.2,0.0,0.6
2007-07-14,3,1,3,1,26.0,866.0,6.0,30.0,836.0,7.0,0,7,8,2,2.0,1.4,0.8,0.6
2007-07-15,2,1,3,1,100.0,323.0,-1.0,51.0,597.0,0.0,0,7,5,-2,1.6,1.2,0.4,0.4
2007-07-15,3,0,3,1,3.0,1484.0,1.0,5.0,1373.0,2.0,0,10,5,3,2.4,3.2,0.8,1.0
2007-07-15,2,2,3,1,76.0,422.0,3.0,47.0,623.0,6.0,1,10,5,0,1.8,3.0,0.6,0.6
2007-07-16,0,0,3,1,74.0,432.0,0.0,84.0,388.0,5.0,0,13,2,1,1.0,1.0,0.2,0.8
2007-07-16,1,2,3,1,85.0,386.0,2.0,94.0,341.0,4.0,1,1,14,0,0.8,0.8,0.2,0.0
2007-07-16,0,4,3,0,122.0,225.0,2.0,48.0,618.0,6.0,1,0,0,0,1.4,1.6,0.2,0.2
2007-07-16,1,4,3,0,142.0,145.0,3.0,40.0,703.0,-4.0,1,0,0,0,2.2,1.8,0.5,0.6
2007-07-17,5,3,0,0,175.0,34.0,1.0,175.0,34.0,16.0,0,0,0,0,0.0,1.0,0.0,0.2
2007-07-18,0,1,3,0,127.0,214.0,-16.0,58.0,511.0,7.0,1,9,0,-3,1.6,1.4,0.4,0.4
2007-07-18,0,2,3,0,154.0,95.0,5.0,46.0,666.0,-1.0,1,0,0,0,1.6,3.0,0.0,0.6
2007-07-18,4,0,3,1,61.0,488.0,-1.0,88.0,366.0,-12.0,0,10,5,1,1.4,1.6,0.2,0.4
2007-07-18,3,0,3,1,54.0,526.0,-4.0,73.0,439.0,-3.0,0,9,5,-2,2.0,2.2,0.6,0.4
2007-07-19,0,2,0,0,178.0,34.0,3.0,177.0,35.0,2.0,1,5,0,2,5.0,1.6,1.0,0.2
2007-07-21,2,0,3,1,80.0,398.0,-4.0,117.0,251.0,-25.0,0,0,0,0,0.8,2.4,0.6,0.3333333333333333
2007-07-21,1,1,3,1,36.0,722.0,-4.0,49.0,594.0,1.0,0,11,4,-2,2.0,2.0,0.8,0.4
2007-07-22,0,0,3,1,46.0,666.0,-1.0,58.0,511.0,7.0,0,4,11,2,3.2,1.6,0.8,0.4
2007-07-22,2,1,3,1,61.0,488.0,-1.0,54.0,526.0,-4.0,0,11,3,3,1.8,2.4,0.4,0.6
2007-07-23,0,0,0,0,101.0,323.0,-4.0,61.0,488.0,1.0,1,10,5,-1,0.8,1.4,0.6,1.0
2007-07-25,0,0,3,1,80.0,398.0,-4.0,58.0,511.0,7.0,1,11,3,-3,1.2,1.0,0.6,0.4
2007-07-25,2,3,3,1,36.0,722.0,-4.0,61.0,488.0,-1.0,1,11,4,2,1.8,2.0,0.8,0.6
2007-07-28,2,0,1,1,55.0,524.0,1.0,143.0,145.0,-3.0,0,7,7,2,2.2,1.0,0.6,0.0
2007-07-28,1,0,1,0,101.0,323.0,-4.0,126.0,220.0,3.0,0,6,9,1,0.6,1.2,0.4,0.2
2007-07-28,0,0,3,1,58.0,511.0,7.0,36.0,722.0,-4.0,1,5,10,-1,0.6,2.2,0.6,0.8
2007-07-29,0,0,1,0,101.0,323.0,-4.0,55.0,524.0,1.0,1,8,7,0,0.6,2.4,0.4,0.8
2007-07-29,1,0,3,1,80.0,398.0,-4.0,61.0,488.0,-1.0,0,10,5,-1,1.2,2.4,0.6,0.8
2007-07-29,2,3,1,1,143.0,145.0,-3.0,126.0,220.0,3.0,1,5,4,-1,0.8,1.0,0.0,0.2
2007-07-29,0,0,0,0,167.0,59.0,0.0,72.0,441.0,7.0,1,14,0,-1,1.0,0.8,0.2,0.4
2007-08-17,6,0,0,0,162.0,74.0,1.0,170.0,55.0,1.0,0,0,0,0,0.4,1.0,0.2,0.0
2007-08-18,0,2,0,1,172.0,45.0,0.0,113.0,261.0,-1.0,1,0,0,0,0.4,1.2,0.4,0.2
2007-08-19,4,3,0,1,152.0,97.0,3.0,170.0,55.0,1.0,0,0,0,0,0.0,1.0,0.0,0.0
2007-08-20,1,0,0,1,151.0,98.0,-2.0,143.0,145.0,-3.0,0,0,0,0,1.0,0.6,0.4,0.4
2007-08-20,1,0,0,0,162.0,74.0,1.0,172.0,45.0,0.0,0,3,12,2,1.6,0.2,0.2,0.2
2007-08-20,0,0,0,0,86.0,374.0,-13.0,96.0,336.0,6.0,0,5,10,0,1.2,0.6,0.2,0.4
2007-08-21,4,2,0,1,132.0,185.0,1.0,96.0,336.0,6.0,0,0,0,0,1.0,0.4,0.2,0.2
2007-08-21,2,2,0,1,85.0,384.0,-18.0,108.0,292.0,4.0,0,5,10,-2,1.2,1.6,0.2,0.6
2007-08-21,1,1,0,1,37.0,721.0,18.0,44.0,670.0,1.0,0,12,0,1,1.8,2.0,0.8,1.0
2007-08-21,4,1,0,1,113.0,261.0,-1.0,152.0,97.0,3.0,0,5,7,-1,1.0,0.8,0.4,0.2
2007-08-22,3,0,0,0,66.0,462.0,-1.0,115.0,251.0,-5.0,0,7,7,3,1.0,0.4,0.6,0.0
2007-08-22,0,2,0,1,73.0,433.0,-4.0,1.0,1508.0,0.0,1,0,0,0,1.8,3.0,0.6,0.8
2007-08-22,1,1,2,0,81.0,396.0,2.0,10.0,1157.0,2.0,1,4,5,-2,0.8,2.0,0.4,0.8
2007-08-22,1,1,0,0,84.0,383.0,2.0,9.0,1158.0,-2.0,1,9,3,-1,0.4,1.0,0.2,0.8
2007-08-22,1,1,0,1,176.0,42.0,4.0,173.0,48.0,3.0,1,5,0,1,0.0,1.0,0.2,0.0
2007-08-22,2,1,0,0,69.0,438.0,-2.0,33.0,812.0,0.0,0,4,5,-1,1.2,1.8,0.4,0.2
2007-08-22,3,2,2,0,69.0,438.0,-1.0,18.0,965.0,1.0,0,5,0,-1,0.2,1.6,0.2,0.6
2007-08-22,3,5,0,0,25.0,905.0,-2.0,6.0,1223.0,-1.0,1,7,5,-2,1.6,1.8,0.0,0.4
2007-08-22,0,1,0,0,29.0,856.0,-1.0,74.0,428.0,0.0,1,4,8,0,1.8,1.0,0.6,0.4
2007-08-22,3,1,0,0,75.0,423.0,3.0,59.0,507.0,4.0,0,3,9,0,0.8,1.2,0.6,1.0
2007-08-22,1,1,0,0,52.0,573.0,2.0,54.0,552.0,4.0,0,5,0,-3,1.0,1.0,0.4,0.4
2007-08-22,0,4,0,0,30.0,850.0,4.0,37.0,737.0,-2.0,1,9,0,-3,1.4,1.2,0.8,0.4
2007-08-22,1,0,0,0,55.0,545.0,2.0,68.0,448.0,0.0,0,11,4,1,1.2,1.0,0.4,0.4
2007-08-22,2,0,0,0,138.0,168.0,4.0,57.0,517.0,-6.0,0,8,7,-2,0.4,2.6,0.2,0.6
2007-08-22,1,2,0,0,12.0,1091.0,0.0,5.0,1337.0,0.0,1,3,12,4,1.4,2.6,0.6,0.8
2007-08-22,2,1,2,0,125.0,213.0,1.0,161.0,84.0,4.0,0,10,5,2,0.0,0.0,0.0,0.0
2007-08-22,2,1,2,0,38.0,732.0,-3.0,115.0,251.0,-3.0,0,5,4,2,1.0,1.2,0.6,0.2
2007-08-22,2,3,0,0,14.0,1034.0,-2.0,8.0,1165.0,-1.0,1,0,12,0,1.2,1.6,0.2,0.8
2007-08-22,3,1,0,0,65.0,464.0,0.0,3.0,1430.0,0.0,0,3,9,-1,1.0,2.0,0.6,0.8
2007-08-22,1,1,0,0,117.0,249.0,8.0,53.0,565.0,1.0,1,0,0,0,0.4,2.0,0.2,0.6
2007-08-22,0,0,0,1,28.0,863.0,-3.0,40.0,726.0,-2.0,0,6,9,0,2.6,1.6,1.0,1.0
2007-08-22,2,0,0,0,41.0,724.0,5.0,16.0,1001.0,1.0,0,5,4,0,2.0,2.4,0.6,1.0
2007-08-22,1,2,0,0,110.0,274.0,-1.0,106.0,292.0,4.0,1,0,0,0,0.0,0.4,0.2,0.6
2007-08-22,3,1,0,1,143.0,131.0,0.0,165.0,71.0,2.0,0,0,0,0,0.4,1.0,0.2,0.0
2007-08-22,2,1,0,0,78.0,401.0,0.0,172.0,50.0,8.0,0,0,0,0,0.4,0.6,0.4,0.0
2007-08-22,0,0,0,0,174.0,44.0,0.0,103.0,325.0,8.0,1,0,5,-3,0.6,1.0,0.2,0.4
2007-08-22,0,0,0,0,67.0,456.0,7.0,26.0,904.0,1.0,1,0,0,0,1.2,1.4,0.8,0.6
2007-08-22,3,2,0,1,48.0,634.0,0.0,77.0,405.0,-7.0,0,8,7,1,2.2,0.4,1.0,0.4
2007-08-22,0,1,0,1,11.0,1099.0,1.0,31.0,843.0,-1.0,1,14,1,-1,2.2,1.2,0.6,1.0
2007-08-22,3,1,2,0,27.0,886.0,-1.0,133.0,180.0,0.0,0,0,12,3,1.4,0.6,0.8,0.2
2007-08-22,2,1,0,0,35.0,768.0,0.0,2.0,1491.0,0.0,0,0,0,0,2.4,2.4,0.0,0.8
2007-08-22,2,1,0,0,71.0,435.0,14.0,80.0,397.0,5.0,0,8,7,2,1.2,0.4,0.4,0.2
2007-08-22,1,1,0,0,31.0,843.0,2.0,56.0,540.0,0.0,0,14,1,1,1.6,1.4,0.6,0.8
2007-08-22,2,0,0,0,13.0,1090.0,0.0,22.0,915.0,-2.0,0,0,5,0,1.8,1.6,1.0,0.2
2007-08-22,2,2,0,0,24.0,909.0,1.0,20.0,941.0,-1.0,1,9,0,-2,1.8,2.2,0.2,0.8
2007-08-22,0,1,2,0,195.0,6.0,0.0,82.0,395.0,1.0,1,4,5,-4,0.2,0.8,0.0,0.2
2007-08-22,1,0,0,0,23.0,913.0,1.0,61.0,488.0,-3.0,0,0,5,-2,1.0,1.4,0.4,0.6
2007-08-22,0,1,0,0,39.0,728.0,1.0,4.0,1380.0,0.0,1,4,8,1,1.6,1.0,0.8,0.8
2007-08-22,1,0,0,0,117.0,249.0,4.0,87.0,372.0,0.0,0,12,3,-1,1.6,1.0,0.8,0.8
2007-08-22,1,0,0,0,19.0,950.0,-1.0,17.0,985.0,3.0,0,7,5,-1,2.0,1.2,0.2,1.0
2007-08-22,2,1,0,0,45.0,668.0,0.0,7.0,1211.0,1.0,0,0,5,-2,1.2,2.0,0.2,0.8
2007-08-22,2,3,0,0,145.0,116.0,0.0,107.0,290.0,-2.0,1,0,0,0,2.6,0.8,0.2,0.4
2007-08-22,3,1,0,0,60.0,502.0,1.0,62.0,480.0,1.0,0,14,0,3,1.4,1.4,0.6,1.0
2007-08-22,1,1,0,0,36.0,739.0,-4.0,42.0,703.0,-1.0,0,14,1,-3,2.4,1.2,1.0,0.6
2007-08-22,2,1,0,0,15.0,1002.0,-2.0,58.0,508.0,4.0,0,0,0,0,1.2,2.2,0.8,0.6
2007-08-23,2,3,0,0,151.0,99.0,-11.0,112.0,260.0,-1.0,1,0,0,0,1.8,1.6,0.4,0.6
2007-08-23,4,2,0,1,134.0,178.0,2.0,176.0,42.0,4.0,0,0,0,0,1.6,0.2,0.4,0.2
2007-08-24,0,3,0,1,176.0,42.0,4.0,153.0,97.0,1.0,1,0,0,0,0.6,1.0,0.2,0.2
2007-08-25,2,1,0,1,101.0,327.0,5.0,176.0,42.0,4.0,0,0,0,0,0.8,0.6,0.2,0.0
2007-08-25,1,0,0,1,152.0,98.0,1.0,165.0,71.0,2.0,0,7,5,4,0.8,0.8,0.6,0.0
2007-08-25,1,5,0,1,173.0,48.0,3.0,112.0,260.0,-1.0,1,0,0,0,0.8,2.0,0.2,0.6
2007-08-25,0,4,0,0,191.0,14.0,0.0,167.0,61.0,-10.0,1,0,5,-3,1.0,2.0,1.0,0.4
2007-08-25,12,1,0,1,161.0,84.0,-7.0,205.0,14.0,0.0,0,0,0,0,0.8,0.2,0.4,0.0
2007-08-25,0,1,0,1,180.0,30.0,0.0,168.0,60.0,-10.0,1,0,0,0,0.4,2.5,0.4,0.5
2007-08-26,3,0,0,0,151.0,99.0,-11.0,153.0,97.0,1.0,0,0,0,0,2.0,1.6,0.4,0.4
2007-08-27,1,3,0,1,101.0,327.0,5.0,152.0,98.0,1.0,1,0,0,0,1.0,0.6,0.2,0.8
2007-08-27,4,0,0,1,170.0,54.0,5.0,198.0,2.0,0.0,0,0,0,0,1.0,0.2,0.4,0.0
2007-08-27,7,0,0,0,191.0,14.0,0.0,205.0,14.0,0.0,0,7,5,4,1.0,0.4,0.5,0.0
2007-08-27,4,0,0,1,161.0,84.0,-7.0,192.0,13.0,0.0,0,7,5,6,3.0,0.8,0.4,0.0
2007-08-29,0,15,0,1,205.0,14.0,0.0,167.0,61.0,-10.0,1,0,5,-8,0.4,2.0,0.0,0.4
2007-08-29,1,0,0,0,151.0,99.0,-11.0,112.0,260.0,-1.0,0,0,5,-1,2.6,2.8,0.6,0.8
2007-08-29,3,0,0,1,168.0,60.0,-10.0,198.0,2.0,0.0,0,0,0,0,2.0,0.2,0.6666666666666666,0.0
2007-08-29,2,1,0,0,191.0,14.0,0.0,192.0,13.0,0.0,0,8,4,2,1.6,0.4,0.6666666666666666,0.0
2007-09-01,0,4,0,1,180.0,30.0,0.0,170.0,54.0,5.0,1,7,8,0,0.4,1.6,0.2,0.6
2007-09-01,1,0,0,0,102.0,326.0,-3.0,98.0,345.0,-1.0,0,6,9,0,0.8,0.6,0.2,0.8
2007-09-01,4,0,0,1,192.0,13.0,0.0,205.0,14.0,0.0,0,0,12,5,0.6,0.2,0.0,0.0
2007-09-01,0,2,0,1,167.0,61.0,-10.0,161.0,84.0,-7.0,1,4,11,-1,5.0,3.8,0.6,0.6
2007-09-03,0,1,0,1,198.0,2.0,0.0,180.0,30.0,0.0,1,4,5,-2,0.2,0.4,0.0,0.2
2007-09-03,1,1,0,1,168.0,60.0,-10.0,170.0,54.0,5.0,0,0,0,0,2.25,2.2,0.75,0.8
2007-09-03,0,3,0,0,191.0,14.0,0.0,161.0,84.0,-7.0,1,0,0,0,2.0,4.2,0.75,0.8
2007-09-03,1,4,0,1,192.0,13.0,0.0,167.0,61.0,-10.0,1,0,0,0,1.4,4.8,0.2,0.6
2007-09-05,3,0,0,1,170.0,54.0,5.0,167.0,61.0,-10.0,0,9,6,1,2.4,5.0,0.8,0.8
2007-09-05,2,3,0,1,161.0,84.0,-7.0,168.0,60.0,-10.0,1,0,0,0,4.6,2.0,1.0,0.8
2007-09-07,0,0,0,0,84.0,383.0,2.0,41.0,724.0,5.0,1,0,0,0,0.4,1.8,0.0,0.6
2007-09-07,1,3,0,0,92.0,362.0,4.0,99.0,337.0,1.0,1,0,15,-2,1.6,0.8,0.0,0.2
2007-09-07,1,0,0,1,168.0,60.0,-10.0,170.0,54.0,5.0,0,5,0,0,1.6,2.8,0.8,0.8
2007-09-07,0,2,0,1,161.0,84.0,-7.0,167.0,61.0,-10.0,1,5,10,2,4.6,4.6,0.8,0.6
2007-09-07,2,1,0,1,45.0,668.0,0.0,47.0,652.0,0.0,0,0,0,0,1.4,1.0,0.4,0.8
2007-09-08,1,3,2,0,69.0,438.0,-2.0,13.0,1090.0,0.0,1,5,0,-2,1.4,1.8,0.4,0.8
2007-09-08,1,1,0,0,75.0,423.0,3.0,87.0,372.0,0.0,0,12,2,0,1.0,1.0,0.6,0.6
2007-09-08,2,0,2,0,6.0,1223.0,-1.0,125.0,213.0,1.0,0,7,8,1,2.0,0.4,1.0,0.2
2007-09-08,3,1,0,0,82.0,395.0,1.0,81.0,396.0,2.0,0,9,5,2,0.8,0.8,0.4,0.2
2007-09-08,5,1,0,0,55.0,545.0,2.0,138.0,168.0,4.0,0,0,9,1,1.0,0.8,0.6,0.4
2007-09-08,3,0,2,0,12.0,1091.0,0.0,33.0,812.0,0.0,0,0,5,0,1.6,1.8,0.8,0.6
2007-09-08,2,3,0,0,92.0,362.0,1.0,114.0,254.0,-12.0,1,5,0,-1,0.6,1.4,0.4,0.4
2007-09-08,0,0,0,0,107.0,290.0,-1.0,28.0,863.0,-3.0,1,2,12,-5,1.6,2.4,0.4,1.0
2007-09-08,1,1,2,0,103.0,325.0,8.0,15.0,1002.0,-2.0,1,8,7,-1,0.8,1.2,0.2,0.6
2007-09-08,1,0,2,0,65.0,464.0,0.0,25.0,905.0,-2.0,0,5,7,2,1.4,1.8,0.2,0.8
2007-09-08,1,1,2,0,117.0,249.0,8.0,8.0,1165.0,-1.0,1,4,5,-1,0.6,2.0,0.2,0.8
2007-09-08,0,0,2,0,3.0,1430.0,0.0,4.0,1380.0,0.0,0,9,6,-2,1.6,1.2,1.0,0.8
2007-09-08,1,1,0,0,115.0,251.0,-3.0,145.0,116.0,0.0,0,5,0,3,1.2,3.0,0.6,0.2
2007-09-08,2,1,0,0,132.0,183.0,-5.0,59.0,507.0,4.0,0,5,0,-2,0.8,1.4,0.6,0.8
2007-09-08,1,0,2,0,110.0,274.0,-1.0,27.0,886.0,-1.0,0,5,10,-1,0.2,2.0,0.2,0.8
2007-09-08,0,3,2,0,174.0,44.0,0.0,94.0,357.0,6.0,1,7,5,-2,0.2,0.4,0.0,0.2
2007-09-08,2,2,2,0,115.0,251.0,-5.0,22.0,915.0,-2.0,1,5,0,-2,0.2,1.6,0.2,0.8
2007-09-08,0,1,2,0,106.0,292.0,4.0,35.0,768.0,0.0,1,7,5,-2,0.8,2.6,0.2,0.4
2007-09-08,0,2,0,1,34.0,791.0,0.0,43.0,693.0,6.0,1,12,0,0,2.2,1.4,0.8,0.8
2007-09-08,2,0,2,0,7.0,1211.0,1.0,29.0,856.0,-1.0,0,0,5,0,1.4,1.4,1.0,0.8
2007-09-08,2,0,0,0,26.0,904.0,1.0,143.0,131.0,0.0,0,0,5,1,1.2,1.0,0.8,0.2
2007-09-08,2,2,0,0,54.0,552.0,4.0,31.0,843.0,-1.0,1,6,9,-5,1.2,1.4,0.4,1.0
2007-09-08,2,2,2,0,10.0,1157.0,2.0,20.0,941.0,-1.0,0,9,0,-1,1.8,2.2,1.0,0.8
